id,nazev,nace,ulice_cp,psc_obec,souradnice,adm,prikon,nox,so2,co,co2,tzl,voc,amoniak,ostatni,paliva
320500442,AUTO NEJDL s.r.o.,452000,Domažlické předměstí 610,339 01 Klatovy,"49° 23´ 28.900"" sš 13° 16´ 32.646"" vd",30472776,,0,0,0,0,0,0.278,0,0.289,
665790133,BERGER BETON spol. s r.o. - betonárna Klatovy,236300,Podborská 937,339 01 Klatovy,"49° 24´ 47.659"" sš 13° 16´ 16.211"" vd",75123606,0.3,0.015,0,0.0,0,0.158,0,0,0,"topné oleje nízkosirné (obsah síry více než 0,1% a max. do 1 % vč.)"
734440043,"BETONOVÉ STAVBY - GROUP, s.r.o. - Betonárna",236100,99,339 01 Předslav,"49° 26´ 28.184"" sš 13° 21´ 4.887"" vd",6985807,,0,0,0,0,0.003,0,0,0,
647420013,Bioplyn Hradešice s.r.o.,351100,1,341 01 Hradešice,"49° 19´ 27.709"" sš 13° 35´ 51.161"" vd",2838320,2.2,6.865,0,12.72,0,0.002,0,0,0,bioplyn
321400232,"BÖGL a KRÝSL k.s. - Kamenolom Hamr, Sušice",421100,,342 01 Sušice,"49° 14´ 59.176"" sš 13° 32´ 34.722"" vd",,,0,0,0,0,3.745,0,0,0,
641850083,"BOHEMIA SPORT, spol. s r.o.",310900,Strakonická 947,341 01 Horažďovice,"49° 19´ 14.993"" sš 13° 42´ 57.959"" vd",2892553,9.1,2.121,0.17,3.611,0,0.312,1.118,0,0,dřevní biomasa
321470382,"BYTSERVIS Sušice, spol. s r.o. - kotelna K2",353000,Pravdova 1060,342 01 Sušice,"49° 14´ 11.234"" sš 13° 31´ 11.377"" vd",7015992,5.3,0.239,0.003,0.004,0,0.006,0,0,0.015,zemní plyn
321470012,"BYTSERVIS Sušice, spol. s r.o. - K1 Sirkařská",353000,Sirkařská 980,342 01 Sušice,"49° 14´ 15.849"" sš 13° 31´ 10.337"" vd",7015216,5.3,0.311,0.003,0.01,0,0.006,0,0,0.021,zemní plyn
321470392,"Compo Tech PLUS, spol. s r. o.",222900,Nová 1316,342 01 Sušice,"49° 14´ 30.337"" sš 13° 32´ 12.845"" vd",40627063,,0,0,0,0,0,0,0,1.397,
709010013,České Radiokomunikace - RO Svatobor,612090,,342 01 Sušice,"49° 14´ 5.247"" sš 13° 29´ 22.993"" vd",,0.6,0.004,0.0,0.001,0,0.0,0,0,0.0,nafta
320300482,ČEVAK a.s. - ČOV Horažďovice,360000,Strakonická 946,341 01 Horažďovice,"49° 19´ 6.712"" sš 13° 43´ 9.248"" vd",2892545,,0,0,0,0,0,0,0,0,
693900013,ČEVAK a.s. - ČOV Sušice,360000,Pražská 1087,342 01 Sušice,"49° 15´ 8.240"" sš 13° 33´ 3.798"" vd",7016263,,0,0,0,0,0,0,0,0,
321470412,"ČEZ Energo, s.r.o. - kogenerační jednotka Kaštanová",351100,Kaštanová 1156,342 01 Sušice,"49° 13´ 25.051"" sš 13° 30´ 32.327"" vd",7016956,1.0,1.117,0,1.432,0,0,0,0,0,zemní plyn
321470422,"ČEZ Energo, s.r.o. - kogenerační jednotka Sirkařská",351100,Sirkařská 980,342 01 Sušice,"49° 14´ 15.849"" sš 13° 31´ 10.337"" vd",7015216,0.8,1.127,0,1.42,0,0,0,0,0,zemní plyn
759600083,"ČEZ Energo, s.r.o. - kogenerační jednotka Sušice - Lerchova",351100,Lerchova 1112,342 01 Sušice,"49° 14´ 0.000"" sš 13° 31´ 3.456"" vd",7016514,0.5,0.66,0,1.006,0,0,0,0,0,zemní plyn
759600013,"ČEZ Energo, s.r.o. - kogenerační jednotky Na Hrázi",351100,Na Hrázi 622,342 01 Sušice,"49° 13´ 43.329"" sš 13° 30´ 51.124"" vd",7011555,1.5,2.096,0,2.427,0,0,0,0,0,zemní plyn
759600023,"ČEZ Energo, s.r.o. - kogenerační jednotky Pravdova",351100,Pravdova 1060,342 01 Sušice,"49° 14´ 11.234"" sš 13° 31´ 11.377"" vd",7015992,1.0,1.206,0,1.566,0,0,0,0,0,zemní plyn
320570042,"ČEZ Energo, s.r.o. - kotelna U Řezné",351100,U Řezné 367,340 04 Železná Ruda,"49° 8´ 10.581"" sš 13° 13´ 59.297"" vd",21394351,2.1,0.436,0,0.734,0,0,0,0,0,zemní plyn
759608051,"DOPLA PAP Sušice, a.s.",222200,Pod Svatoborem 41,342 01 Sušice,"49° 13´ 52.146"" sš 13° 30´ 48.838"" vd",7005814,,0,0,0,0,0,1.894,0,0.252,
665790021,Drůbežářský závod Klatovy a. s.,101200,ul. 5. května 112,339 01 Klatovy,"49° 23´ 3.261"" sš 13° 17´ 49.979"" vd",21498997,8.2,2.696,0,0.06,0,0,0,0,0,zemní plyn
320500312,DUPPO v.o.s. - Klatovy,256100,Plzeňská 844,339 01 Klatovy,"49° 24´ 24.079"" sš 13° 17´ 44.541"" vd",25125460,,0,0,0,0,0,0.002,0,0,
665790063,"EKO povrchová ochrana materiálů, s.r.o.",256100,,339 01 Klatovy,"49° 23´ 43.869"" sš 13° 17´ 42.199"" vd",,,0,0,0,0,0,0,0,0,
